Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2024-02-27,Virginia,Foxx,"US Congressman",ASC,"Ardmore Shippi",8000,Buy,"Traded $1,001 to $15,000 ."
2024-02-26,Michael,Mccaul,"US Congressman",ADBE,"Adobe Systems ",32500,Sell,"By Dependent Child.Traded $15,001 to $50,000 ."
2024-02-26,Michael,Mccaul,"US Congressman",AMD,"Adv Micro Devi",32500,Buy,"By Dependent Child.Traded $15,001 to $50,000 ."
2024-02-26,Michael,Mccaul,"US Congressman",AMD,"Adv Micro Devi",32500,Buy,"By Spouse. Traded $15,001 to $50,000 ."
2024-02-26,Michael,Mccaul,"US Congressman",ADBE,"Adobe Systems ",32500,Sell,"By Spouse. Traded $15,001 to $50,000 ."
2024-02-26,Michael,Burgess,"US Congressman",BBY,"Best Buy Compa",32500,Sell,"By Spouse. Traded $15,001 to $50,000 ."
2024-02-26,Joshua,Gottheimer,"US Congressman",LRLCY,"L'Oreal Compan",8000,Buy,"Traded $1,001 to $15,000 ."
2024-02-26,Virginia,Foxx,"US Congressman",FLNG,"Flex Lng Ltd",8000,Buy,"Traded $1,001 to $15,000 ."
2024-02-26,Virginia,Foxx,"US Congressman",ARLP,"Alliance Resou",8000,Buy,"Traded $1,001 to $15,000 ."
2024-02-26,Mark,Green,"US Congressman",NGL,"Ngl Energy Par",75000,Sell,"Traded $50,001 to $100,000 ."
2024-02-23,Michael,Mccaul,"US Congressman",PM,"Philip Morris ",83001,Sell,"By Spouse & Dependent Child. Traded $51,002 To $115,000 ."
2024-02-23,Michael,Mccaul,"US Congressman",NFG,"National Fuel ",207501,Buy,"By Spouse & Dependent Child. Traded $115,002 To $300,000 ."
2024-02-23,Michael,Mccaul,"US Congressman",FCNCP,"First Citizens",32500,Buy,"By Dependent Child.Traded $15,001 to $50,000 ."
2024-02-23,Michael,Mccaul,"US Congressman",FCNCP,"First Citizens",32500,Buy,"Traded $15,001 to $50,000 . By Spouse."
2024-02-23,Rohit,Khanna,"US Congressman",CRI,"Carter's Inc",8000,Sell,"By Dependent Child.Traded $1,001 To $15,000 ."
2024-02-23,Rohit,Khanna,"US Congressman",SYY,"Sysco Corp",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2024-02-23,Shelley,Capito,"US Senator",SBUX,"Starbucks Corp",32500,Buy,"By Spouse. Traded $15,001 to $50,000 ."
2024-02-23,Michael,Burgess,"US Congressman",BBY,"Best Buy Compa",32500,Sell,"Traded $15,001 to $50,000 ."
2024-02-23,Virginia,Foxx,"US Congressman",FLNG,"Flex Lng Ltd",8000,Buy,"Traded $1,001 to $15,000 ."
2024-02-23,Virginia,Foxx,"US Congressman",ASC,"Ardmore Shippi",8000,Buy,"Traded $1,001 to $15,000 ."
2024-02-23,Virginia,Foxx,"US Congressman",ARLP,"Alliance Resou",8000,Buy,"Traded $1,001 to $15,000 ."
2024-02-22,Michael,Mccaul,"US Congressman",FCNCP,"First Citizens",175000,Buy,"By Dependent Child.Traded $100,001 To $250,000 ."
2024-02-22,Michael,Mccaul,"US Congressman",FCNCP,"First Citizens",75000,Buy,"By Dependent Child.Traded $50,001 to $100,000 ."
2024-02-22,Michael,Mccaul,"US Congressman",FCNCP,"First Citizens",175000,Buy,"By Spouse. Traded $100,001 to $250,000 ."
